# fleet rung2 formation=V w_form=0.3 v=0.250
t,gt_x1,gt_y1,estpx1,estpy1,dx1,dy1,obsvx1,obsvy1,x0vx1,x0vy1,tgt1x1,tgt1y1,seed1,cmd1,ksend1,slotx1,sloty1,gt_x2,gt_y2,estpx2,estpy2,dx2,dy2,obsvx2,obsvy2,x0vx2,x0vy2,tgt1x2,tgt1y2,seed2,cmd2,ksend2,slotx2,sloty2,gt_x3,gt_y3,estpx3,estpy3,dx3,dy3,obsvx3,obsvy3,x0vx3,x0vy3,tgt1x3,tgt1y3,seed3,cmd3,ksend3,slotx3,sloty3
131.7040,5.09845,-0.64868,2.70864,-0.57626,-2.38981,0.07242,0.24856,0.03936,0.23204,0.01856,2.73192,-0.57391,0.14112,0.15716,10.00000,9.46667,0.00006,4.60926,0.71196,2.98336,-0.23109,-1.62590,-0.94305,0.24202,0.03530,0.21364,0.04157,3.00526,-0.22779,0.10295,0.08115,10.00000,8.76660,0.49997,4.18995,-0.58462,2.57435,0.31638,-1.61561,0.90100,0.18709,-0.12402,0.16178,-0.12794,2.59078,0.30400,-0.59992,-0.56974,10.00000,8.76673,-0.50003
131.8020,5.12457,-0.64508,2.72715,-0.57447,-2.39742,0.07061,0.19364,0.02641,0.22244,0.02052,2.74949,-0.57182,0.15974,0.18000,10.00000,9.46667,0.00006,4.63642,0.71583,3.00162,-0.22849,-1.63480,-0.94433,0.19512,0.03304,0.20901,0.03943,3.02311,-0.22544,0.07820,0.05870,10.00000,8.76660,0.49997,4.20811,-0.59738,2.58760,0.30723,-1.62052,0.90462,0.14125,-0.08530,0.15665,-0.11728,2.60364,0.29602,-0.56336,-0.52785,10.00000,8.76673,-0.50003
131.9020,5.14985,-0.63968,2.75005,-0.56961,-2.39980,0.07007,0.21250,0.03847,0.21995,0.02501,2.77210,-0.56644,0.17845,0.20253,10.00000,9.46667,0.00006,4.66197,0.71994,3.02476,-0.22482,-1.63721,-0.94476,0.21099,0.02478,0.20950,0.03577,3.04629,-0.22215,0.05708,0.03841,10.00000,8.76660,0.49997,4.22741,-0.60772,2.60485,0.29800,-1.62256,0.90572,0.16064,-0.09075,0.15764,-0.11065,2.62150,0.28755,-0.52364,-0.47911,10.00000,8.76673,-0.50003
132.0020,5.17586,-0.63604,2.77412,-0.56619,-2.40174,0.06985,0.26372,0.02050,0.23089,0.02388,2.79705,-0.56299,0.20109,0.22596,10.00000,9.46667,0.00006,4.68749,0.72103,3.04828,-0.22385,-1.63921,-0.94487,0.25719,-0.00563,0.22143,0.02542,3.07086,-0.22213,0.03962,0.02077,10.00000,8.76660,0.49997,4.24675,-0.61949,2.62328,0.28689,-1.62347,0.90638,0.19923,-0.12949,0.16804,-0.11536,2.64098,0.27623,-0.48388,-0.43900,10.00000,8.76673,-0.50003
132.1020,5.20546,-0.63332,2.79625,-0.56459,-2.40921,0.06873,0.20849,0.01419,0.22529,0.02146,2.81858,-0.56142,0.22617,0.25396,10.00000,9.46667,0.00006,4.71498,0.72054,3.06948,-0.22458,-1.64550,-0.94512,0.20050,-0.01156,0.21619,0.01617,3.09158,-0.22367,0.01749,0.00072,10.00000,8.76660,0.49997,4.26943,-0.63336,2.63975,0.27616,-1.62967,0.90952,0.15632,-0.10476,0.16511,-0.11271,2.65725,0.26598,-0.43642,-0.39100,10.00000,8.76673,-0.50003
132.2040,5.23060,-0.63039,2.81925,-0.56180,-2.41136,0.06859,0.20321,0.03151,0.21977,0.02397,2.84100,-0.55825,0.26137,0.29014,10.00000,9.46667,0.00006,4.73998,0.71894,3.09211,-0.22595,-1.64787,-0.94489,0.21745,-0.00669,0.21651,0.01046,3.11424,-0.22551,-0.00425,-0.01707,10.00000,8.76660,0.49997,4.28993,-0.64485,2.65828,0.26592,-1.63165,0.91077,0.17356,-0.08790,0.16722,-0.10651,2.67601,0.25651,-0.37935,-0.33515,10.00000,8.76673,-0.50003
132.3020,5.25407,-0.62472,2.84025,-0.55662,-2.41382,0.06810,0.22470,0.06853,0.22100,0.03511,2.86220,-0.55188,0.29648,0.32558,10.00000,9.46667,0.00006,4.76518,0.71928,3.11526,-0.22568,-1.64992,-0.94496,0.25882,0.01520,0.22709,0.01164,3.13831,-0.22513,-0.02289,-0.03173,10.00000,8.76660,0.49997,4.31073,-0.65304,2.67730,0.25856,-1.63344,0.91160,0.21582,-0.07310,0.17937,-0.09816,2.69611,0.25006,-0.32505,-0.28265,10.00000,8.76673,-0.50003
132.4040,5.27842,-0.61730,2.85747,-0.55156,-2.42095,0.06574,0.17008,0.06064,0.20827,0.04149,2.87825,-0.54619,0.33190,0.35938,10.00000,9.46667,0.00006,4.79448,0.72102,3.13503,-0.22461,-1.65944,-0.94562,0.20256,0.01476,0.22095,0.01242,3.15753,-0.22401,-0.03197,-0.04036,10.00000,8.76660,0.49997,4.33384,-0.66098,2.69350,0.25305,-1.64034,0.91402,0.17054,-0.04592,0.17716,-0.08510,2.71211,0.24584,-0.27382,-0.23245,10.00000,8.76673,-0.50003
132.5020,5.29996,-0.60782,2.87702,-0.54296,-2.42294,0.06486,0.18267,0.07946,0.20187,0.05099,2.89720,-0.53673,0.35968,0.38502,10.00000,9.46667,0.00006,4.82048,0.72307,3.15859,-0.22277,-1.66190,-0.94584,0.21557,0.00880,0.21961,0.01152,3.18097,-0.22227,-0.04048,-0.04878,10.00000,8.76660,0.49997,4.35645,-0.66567,2.71411,0.24874,-1.64235,0.91441,0.19343,-0.04373,0.18123,-0.07475,2.73308,0.24255,-0.23031,-0.19114,10.00000,8.76673,-0.50003
132.6020,5.32250,-0.59900,2.89791,-0.53478,-2.42459,0.06423,0.22991,0.07713,0.20888,0.05752,2.91865,-0.52798,0.38553,0.40603,10.00000,9.46667,0.00006,4.84694,0.72234,3.18301,-0.22344,-1.66394,-0.94578,0.25819,-0.02368,0.22925,0.00272,3.20625,-0.22370,-0.04829,-0.05739,10.00000,8.76660,0.49997,4.38050,-0.67185,2.73642,0.24306,-1.64408,0.91491,0.23820,-0.07147,0.19547,-0.07393,2.75665,0.23705,-0.19194,-0.15632,10.00000,8.76673,-0.50003
132.7020,5.34849,-0.59012,2.91813,-0.52838,-2.43036,0.06173,0.19128,0.05694,0.20448,0.05738,2.93839,-0.52160,0.40724,0.42447,10.00000,9.46667,0.00006,4.87497,0.71972,3.20411,-0.22566,-1.67086,-0.94539,0.20108,-0.02733,0.22221,-0.00479,3.22672,-0.22655,-0.06112,-0.06919,10.00000,8.76660,0.49997,4.40634,-0.67899,2.75591,0.23712,-1.65043,0.91611,0.18286,-0.05738,0.19232,-0.06979,2.77584,0.23159,-0.15512,-0.12116,10.00000,8.76673,-0.50003
132.8020,5.37119,-0.58250,2.93853,-0.52144,-2.43267,0.06106,0.18684,0.06792,0.20007,0.06001,2.95833,-0.51442,0.43188,0.44678,10.00000,9.46667,0.00006,4.90037,0.71621,3.22709,-0.22875,-1.67328,-0.94496,0.21878,-0.02217,0.22135,-0.00914,3.24963,-0.22995,-0.07400,-0.07946,10.00000,8.76660,0.49997,4.42924,-0.68453,2.77658,0.23225,-1.65266,0.91678,0.19581,-0.03854,0.19319,-0.06198,2.79659,0.22752,-0.11285,-0.08133,10.00000,8.76673,-0.50003
132.9020,5.39258,-0.57291,2.95808,-0.51262,-2.43450,0.06029,0.20616,0.10525,0.20160,0.07132,2.97795,-0.50463,0.45145,0.46555,10.00000,9.46667,0.00006,4.92642,0.71492,3.25102,-0.22997,-1.67540,-0.94489,0.26176,-0.00023,0.23146,-0.00691,3.27443,-0.23096,-0.08514,-0.08799,10.00000,8.76660,0.49997,4.45269,-0.68706,2.79801,0.23001,-1.65468,0.91707,0.23645,-0.01317,0.20401,-0.04978,2.81897,0.22642,-0.07356,-0.04465,10.00000,8.76673,-0.50003
133.0040,5.41503,-0.56185,2.97520,-0.50449,-2.43982,0.05736,0.16324,0.08431,0.19201,0.07457,2.99418,-0.49626,0.46912,0.48192,10.00000,9.46667,0.00006,4.95530,0.71498,3.27123,-0.23013,-1.68407,-0.94511,0.20790,0.00412,0.22557,-0.00415,3.29409,-0.23090,-0.08897,-0.09323,10.00000,8.76660,0.49997,4.47847,-0.68856,2.81636,0.22902,-1.66211,0.91758,0.18764,-0.00179,0.19991,-0.03778,2.83695,0.22651,-0.03744,-0.01133,10.00000,8.76673,-0.50003
133.1020,5.43454,-0.55037,2.99287,-0.49409,-2.44167,0.05628,0.16920,0.09557,0.18631,0.07982,3.01180,-0.48522,0.48251,0.49232,10.00000,9.46667,0.00006,4.98195,0.71580,3.29539,-0.22940,-1.68656,-0.94520,0.21902,-0.00144,0.22393,-0.00348,3.31809,-0.23018,-0.09426,-0.10132,10.00000,8.76660,0.49997,4.50302,-0.68783,2.83868,0.22966,-1.66434,0.91750,0.20729,0.00125,0.20176,-0.02802,2.85943,0.22800,-0.00848,0.01400,10.00000,8.76673,-0.50003
133.2020,5.45521,-0.53983,3.01196,-0.48434,-2.44325,0.05549,0.21600,0.09855,0.19373,0.08450,3.03160,-0.47501,0.49495,0.50358,10.00000,9.46667,0.00006,5.00737,0.71406,3.31882,-0.23101,-1.68855,-0.94507,0.25634,-0.03333,0.23203,-0.01094,3.34221,-0.23249,-0.10072,-0.11173,10.00000,8.76660,0.49997,4.52761,-0.68864,2.86142,0.22894,-1.66619,0.91758,0.25370,-0.01939,0.21474,-0.02587,2.88332,0.22746,0.01299,0.03138,10.00000,8.76673,-0.50003
133.3020,5.47991,-0.52842,3.03163,-0.47550,-2.44828,0.05292,0.18925,0.08098,0.19261,0.08362,3.05114,-0.46624,0.50038,0.50913,10.00000,9.46667,0.00006,5.03534,0.71018,3.34017,-0.23438,-1.69516,-0.94457,0.20013,-0.03687,0.22406,-0.01742,3.36280,-0.23648,-0.11671,-0.13059,10.00000,8.76660,0.49997,4.55552,-0.69056,2.88326,0.22706,-1.67226,0.91763,0.19972,-0.01952,0.21099,-0.02428,2.90481,0.22575,0.03193,0.04793,10.00000,8.76673,-0.50003
133.4020,5.50209,-0.51858,3.05161,-0.46654,-2.45048,0.05204,0.18589,0.08859,0.19093,0.08486,3.07092,-0.45716,0.51121,0.51959,10.00000,9.46667,0.00006,5.06009,0.70553,3.36258,-0.23853,-1.69751,-0.94406,0.21260,-0.03318,0.22119,-0.02136,3.38491,-0.24102,-0.13641,-0.15124,10.00000,8.76660,0.49997,4.57974,-0.69185,2.90513,0.22600,-1.67461,0.91785,0.20872,-0.00214,0.21042,-0.01874,2.92664,0.22520,0.05321,0.06719,10.00000,8.76673,-0.50003
133.5040,5.52372,-0.50664,3.07139,-0.45561,-2.45233,0.05103,0.20676,0.12761,0.19489,0.09555,3.09099,-0.44530,0.51987,0.52823,10.00000,9.46667,0.00006,5.08595,0.70269,3.38634,-0.24120,-1.69962,-0.94389,0.25605,-0.01622,0.22991,-0.02008,3.40937,-0.24366,-0.15963,-0.17484,10.00000,8.76660,0.49997,4.60486,-0.69040,2.92811,0.22735,-1.67676,0.91775,0.24903,0.02597,0.22007,-0.00756,2.95047,0.22751,0.07111,0.08346,10.00000,8.76673,-0.50003
133.6020,5.54549,-0.49379,3.08824,-0.44575,-2.45725,0.04804,0.16923,0.10532,0.18847,0.09799,3.10720,-0.43529,0.52912,0.53559,10.00000,9.46667,0.00006,5.11355,0.70079,3.40541,-0.24244,-1.70814,-0.94322,0.20247,-0.00890,0.22305,-0.01728,3.42775,-0.24480,-0.17734,-0.19737,10.00000,8.76660,0.49997,4.63101,-0.68804,2.94645,0.22890,-1.68455,0.91694,0.19792,0.02400,0.21453,0.00033,2.96832,0.22971,0.08774,0.09751,10.00000,8.76673,-0.50003
133.7020,5.56579,-0.48000,3.10658,-0.43330,-2.45920,0.04670,0.17488,0.11552,0.18507,0.10237,3.12529,-0.42250,0.53559,0.53760,10.00000,9.46667,0.00006,5.14002,0.69945,3.42931,-0.24367,-1.71071,-0.94312,0.21040,-0.01823,0.21988,-0.01752,3.45128,-0.24625,-0.19830,-0.22464,10.00000,8.76660,0.49997,4.65723,-0.68406,2.97022,0.23248,-1.68702,0.91654,0.21732,0.02586,0.21523,0.00671,2.99215,0.23378,0.10089,0.10712,10.00000,8.76673,-0.50003
133.8020,5.58712,-0.46738,3.12624,-0.42171,-2.46088,0.04567,0.22204,0.11612,0.19432,0.10581,3.14575,-0.41069,0.53954,0.53594,10.00000,9.46667,0.00006,5.16446,0.69535,3.45178,-0.24748,-1.71269,-0.94283,0.23839,-0.05678,0.22451,-0.02733,3.47406,-0.25110,-0.22283,-0.25554,10.00000,8.76660,0.49997,4.68297,-0.68233,2.99396,0.23407,-1.68902,0.91641,0.26543,0.00425,0.22778,0.00610,3.01700,0.23527,0.10766,0.11025,10.00000,8.76673,-0.50003
133.9020,5.61211,-0.45468,3.14680,-0.41146,-2.46531,0.04323,0.18935,0.09180,0.19307,0.10231,3.16617,-0.40084,0.53193,0.52439,10.00000,9.46667,0.00006,5.19009,0.68845,3.47137,-0.25342,-1.71873,-0.94186,0.18121,-0.06005,0.21368,-0.03551,3.49258,-0.25790,-0.26255,-0.29859,10.00000,8.76660,0.49997,4.71209,-0.68195,3.01708,0.23403,-1.69501,0.91599,0.20704,-0.00391,0.22260,0.00359,3.03965,0.23499,0.10865,0.10990,10.00000,8.76673,-0.50003
134.0040,5.63403,-0.44390,3.16663,-0.40167,-2.46740,0.04224,0.18030,0.09641,0.18988,0.10084,3.18570,-0.39128,0.52327,0.51267,10.00000,9.46667,0.00006,5.21230,0.68067,3.49154,-0.26044,-1.72076,-0.94111,0.19389,-0.06156,0.20873,-0.04203,3.51222,-0.26563,-0.30873,-0.34421,10.00000,8.76660,0.49997,4.73777,-0.68176,3.03982,0.23429,-1.69795,0.91605,0.21608,0.01082,0.22097,0.00540,3.06226,0.23539,0.11143,0.11237,10.00000,8.76673,-0.50003
134.1020,5.65418,-0.43208,3.18511,-0.39087,-2.46907,0.04121,0.20059,0.13042,0.19256,0.10823,3.20443,-0.37997,0.50805,0.49566,10.00000,9.46667,0.00006,5.23492,0.67413,3.51235,-0.26656,-1.72257,-0.94069,0.23610,-0.05785,0.21558,-0.04598,3.53351,-0.27225,-0.35588,-0.38923,10.00000,8.76660,0.49997,4.76257,-0.67917,3.06254,0.23664,-1.70003,0.91581,0.25294,0.03800,0.22896,0.01355,3.08568,0.23843,0.11222,0.11397,10.00000,8.76673,-0.50003
134.2020,5.67581,-0.41877,3.20193,-0.38038,-2.47388,0.03839,0.16578,0.10609,0.18586,0.10770,3.22068,-0.36971,0.49453,0.47720,10.00000,9.46667,0.00006,5.26131,0.66712,3.53097,-0.27163,-1.73033,-0.93875,0.18834,-0.04844,0.20877,-0.04659,3.55158,-0.27772,-0.39458,-0.43068,10.00000,8.76660,0.49997,4.79008,-0.67537,3.08199,0.23920,-1.70809,0.91457,0.20381,0.03352,0.22267,0.01854,3.10457,0.24136,0.11722,0.11789,10.00000,8.76673,-0.50003
134.3020,5.69582,-0.40584,3.21993,-0.36878,-2.47588,0.03706,0.17212,0.10675,0.18243,0.10746,3.23842,-0.35834,0.47758,0.45480,10.00000,9.46667,0.00006,5.28451,0.66071,3.55187,-0.27742,-1.73264,-0.93813,0.19117,-0.06151,0.20437,-0.05032,3.57199,-0.28407,-0.42909,-0.46834,10.00000,8.76660,0.49997,4.81633,-0.67055,3.10574,0.24353,-1.71059,0.91408,0.22022,0.03263,0.22206,0.02207,3.12828,0.24590,0.12049,0.11869,10.00000,8.76673,-0.50003
134.4020,5.71673,-0.39491,3.23914,-0.35883,-2.47759,0.03607,0.21652,0.09635,0.19095,0.10468,3.25841,-0.34883,0.45701,0.42855,10.00000,9.46667,0.00006,5.30670,0.65142,3.57220,-0.28599,-1.73450,-0.93741,0.20952,-0.10680,0.20566,-0.06444,3.59233,-0.29403,-0.46504,-0.50572,10.00000,8.76660,0.49997,4.84356,-0.66817,3.13082,0.24571,-1.71274,0.91388,0.27021,0.00852,0.23410,0.01868,3.15443,0.24772,0.11970,0.11520,10.00000,8.76673,-0.50003
134.5020,5.74099,-0.38506,3.25948,-0.35089,-2.48151,0.03417,0.18464,0.07024,0.18937,0.09607,3.27906,-0.34182,0.42252,0.38670,10.00000,9.46667,0.00006,5.32913,0.63871,3.58907,-0.29638,-1.74005,-0.93509,0.15740,-0.10535,0.19359,-0.07467,3.60805,-0.30540,-0.51075,-0.54968,10.00000,8.76660,0.49997,4.87296,-0.66748,3.15358,0.24593,-1.71938,0.91340,0.21051,-0.00276,0.22820,0.01332,3.17666,0.24743,0.11404,0.10946,10.00000,8.76673,-0.50003
134.6020,5.76203,-0.37755,3.27861,-0.34410,-2.48343,0.03346,0.18331,0.06945,0.18786,0.08942,3.29818,-0.33577,0.38538,0.34929,10.00000,9.46667,0.00006,5.34847,0.62530,3.60665,-0.30850,-1.74182,-0.93380,0.17085,-0.11288,0.18791,-0.08422,3.62500,-0.31835,-0.55699,-0.59203,10.00000,8.76660,0.49997,4.89812,-0.66738,3.17632,0.24609,-1.72179,0.91347,0.21965,0.00915,0.22607,0.01228,3.19923,0.24750,0.11033,0.10693,10.00000,8.76673,-0.50003
134.7020,5.78367,-0.36923,3.29849,-0.33654,-2.48518,0.03268,0.21963,0.09298,0.19580,0.09031,3.31882,-0.32828,0.33999,0.30728,10.00000,9.46667,0.00006,5.36855,0.61285,3.62511,-0.32002,-1.74345,-0.93287,0.21166,-0.11967,0.19385,-0.09308,3.64402,-0.33069,-0.59895,-0.62420,10.00000,8.76660,0.49997,4.92384,-0.66493,3.19989,0.24830,-1.72395,0.91323,0.25614,0.03575,0.23358,0.01815,3.22345,0.25020,0.10699,0.10600,10.00000,8.76673,-0.50003
134.8020,5.80828,-0.35993,3.31756,-0.32906,-2.49071,0.03088,0.19434,0.07476,0.19544,0.08642,3.33787,-0.32131,0.30536,0.27249,10.00000,9.46667,0.00006,5.39204,0.59867,3.64265,-0.33128,-1.74939,-0.92994,0.17250,-0.11171,0.18851,-0.09774,3.66104,-0.34236,-0.62867,-0.64964,10.00000,8.76660,0.49997,4.95182,-0.66102,3.22006,0.25099,-1.73176,0.91201,0.20676,0.03407,0.22688,0.02213,3.24302,0.25322,0.11003,0.11017,10.00000,8.76673,-0.50003
134.9040,5.83212,-0.35128,3.33896,-0.32134,-2.49316,0.02994,0.20153,0.06733,0.19696,0.08165,3.35941,-0.31417,0.27211,0.23882,10.00000,9.46667,0.00006,5.41317,0.58504,3.66170,-0.34358,-1.75147,-0.92862,0.17287,-0.12667,0.18460,-0.10497,3.67971,-0.35528,-0.64905,-0.66658,10.00000,8.76660,0.49997,4.97846,-0.65614,3.24418,0.25539,-1.73428,0.91154,0.21909,0.03219,0.22493,0.02464,3.26695,0.25780,0.11365,0.11358,10.00000,8.76673,-0.50003
135.0040,5.85631,-0.34530,3.36110,-0.31599,-2.49521,0.02931,0.24897,0.04540,0.20996,0.07259,3.38269,-0.30975,0.24101,0.20691,10.00000,9.46667,0.00006,5.43263,0.56866,3.67953,-0.35861,-1.75309,-0.92727,0.18744,-0.18038,0.18531,-0.12382,3.69762,-0.37189,-0.66525,-0.67876,10.00000,8.76660,0.49997,5.00482,-0.65377,3.26846,0.25758,-1.73636,0.91135,0.26602,0.00966,0.23520,0.02090,3.29211,0.25968,0.11541,0.11549,10.00000,8.76673,-0.50003
135.1020,5.88334,-0.34129,3.38291,-0.31301,-2.50043,0.02828,0.20623,0.02412,0.20903,0.06047,3.40441,-0.30792,0.20280,0.17024,10.00000,9.46667,0.00006,5.45223,0.54944,3.69448,-0.37381,-1.75775,-0.92325,0.13808,-0.14660,0.17350,-0.12952,3.71157,-0.38743,-0.68057,-0.68652,10.00000,8.76660,0.49997,5.03323,-0.65325,3.28971,0.25734,-1.74352,0.91059,0.20345,-0.01060,0.22727,0.01302,3.31261,0.25883,0.11583,0.11892,10.00000,8.76673,-0.50003
135.2020,5.90736,-0.33925,3.40468,-0.31115,-2.50268,0.02810,0.20429,0.02151,0.20784,0.05073,3.42607,-0.30697,0.16462,0.13562,10.00000,9.46667,0.00006,5.46941,0.53155,3.71002,-0.38992,-1.75939,-0.92147,0.14698,-0.14452,0.16687,-0.13327,3.72661,-0.40369,-0.68837,-0.68531,10.00000,8.76660,0.49997,5.05856,-0.65387,3.31257,0.25688,-1.74598,0.91075,0.21082,-0.00016,0.22316,0.00973,3.33506,0.25822,0.12131,0.12926,10.00000,8.76673,-0.50003
135.3040,5.93162,-0.33616,3.42699,-0.30838,-2.50464,0.02778,0.23772,0.04060,0.21531,0.04820,3.44903,-0.30447,0.12577,0.10221,10.00000,9.46667,0.00006,5.48733,0.51580,3.72644,-0.40433,-1.76089,-0.92013,0.18411,-0.14787,0.17118,-0.13692,3.74348,-0.41824,-0.68536,-0.67355,10.00000,8.76660,0.49997,5.08372,-0.65221,3.33564,0.25842,-1.74807,0.91063,0.24197,0.02680,0.22786,0.01400,3.35849,0.26028,0.13133,0.14471,10.00000,8.76673,-0.50003
135.4040,5.95835,-0.33191,3.44682,-0.30504,-2.51153,0.02687,0.20511,0.03753,0.21276,0.04553,3.46862,-0.30143,0.10101,0.07899,10.00000,9.46667,0.00006,5.50800,0.49995,3.74183,-0.41651,-1.76616,-0.91647,0.15771,-0.11787,0.16781,-0.13216,3.75864,-0.42980,-0.66875,-0.64971,10.00000,8.76660,0.49997,5.10994,-0.64878,3.35442,0.26088,-1.75553,0.90965,0.19157,0.03639,0.21879,0.01960,3.37639,0.26335,0.14975,0.16782,10.00000,8.76673,-0.50003
135.5040,5.98343,-0.32756,3.46940,-0.30115,-2.51403,0.02640,0.21004,0.03119,0.21208,0.04194,3.49114,-0.29794,0.07852,0.05667,10.00000,9.46667,0.00006,5.52788,0.48609,3.75993,-0.42910,-1.76795,-0.91519,0.16273,-0.12447,0.16654,-0.13023,3.77668,-0.44201,-0.64885,-0.62393,10.00000,8.76660,0.49997,5.13455,-0.64310,3.37679,0.26602,-1.75776,0.90912,0.20792,0.04410,0.21607,0.02572,3.39846,0.26913,0.16940,0.19132,10.00000,8.76673,-0.50003
135.6020,6.00790,-0.32568,3.49187,-0.29950,-2.51604,0.02618,0.25101,0.00446,0.22181,0.03257,3.51446,-0.29714,0.05939,0.03728,10.00000,9.46667,0.00006,5.54682,0.47046,3.77746,-0.44347,-1.76935,-0.91393,0.18497,-0.16901,0.17115,-0.13993,3.79470,-0.45700,-0.62520,-0.59567,10.00000,8.76660,0.49997,5.15903,-0.63905,3.39991,0.26986,-1.75912,0.90891,0.25275,0.02952,0.22524,0.02667,3.42231,0.27317,0.18916,0.21254,10.00000,8.76673,-0.50003
135.7040,6.03591,-0.32582,3.51526,-0.29983,-2.52065,0.02600,0.20771,-0.00862,0.21829,0.02227,3.53753,-0.29837,0.03333,0.01308,10.00000,9.46667,0.00006,5.56697,0.45261,3.79312,-0.45741,-1.77385,-0.91003,0.13905,-0.13245,0.16312,-0.13806,3.80976,-0.47048,-0.59301,-0.55678,10.00000,8.76660,0.49997,5.18692,-0.63588,3.42034,0.27169,-1.76659,0.90757,0.19071,0.00755,0.21661,0.02189,3.44188,0.27472,0.21497,0.23998,10.00000,8.76673,-0.50003
135.8020,6.05922,-0.32743,3.53633,-0.30126,-2.52289,0.02617,0.20583,-0.01092,0.21517,0.01397,3.55833,-0.30049,0.00821,-0.00849,10.00000,9.46667,0.00006,5.58394,0.43772,3.80841,-0.47070,-1.77553,-0.90842,0.14817,-0.12219,0.15938,-0.13409,3.82529,-0.48314,-0.55093,-0.50346,10.00000,8.76660,0.49997,5.21018,-0.63402,3.44127,0.27348,-1.76891,0.90750,0.19530,0.01957,0.21128,0.02131,3.46227,0.27663,0.24450,0.27088,10.00000,8.76673,-0.50003
135.9020,6.08308,-0.32806,3.55820,-0.30188,-2.52489,0.02618,0.23915,0.00354,0.22117,0.01136,3.58072,-0.30133,-0.01700,-0.02929,10.00000,9.46667,0.00006,5.60250,0.42494,3.82537,-0.48227,-1.77714,-0.90722,0.18585,-0.11534,0.16600,-0.12940,3.84298,-0.49405,-0.49723,-0.44839,10.00000,8.76660,0.49997,5.23260,-0.62993,3.46221,0.27738,-1.77039,0.90731,0.21661,0.05020,0.21261,0.02853,3.48325,0.28129,0.27740,0.30439,10.00000,8.76673,-0.50003
136.0020,6.11010,-0.32758,3.57973,-0.30167,-2.53037,0.02591,0.21695,0.00736,0.22012,0.01036,3.60214,-0.30122,-0.03071,-0.04205,10.00000,9.46667,0.00006,5.62378,0.41347,3.84201,-0.49098,-1.78176,-0.90445,0.17095,-0.07792,0.16724,-0.11653,3.85981,-0.50140,-0.43845,-0.38925,10.00000,8.76660,0.49997,5.25616,-0.62332,3.47886,0.28231,-1.77730,0.90562,0.17052,0.06199,0.20209,0.03690,3.49907,0.28713,0.31107,0.33861,10.00000,8.76673,-0.50003
136.1020,6.13552,-0.32648,3.60267,-0.30070,-2.53285,0.02578,0.21632,0.00435,0.21917,0.00886,3.62499,-0.30040,-0.04389,-0.05534,10.00000,9.46667,0.00006,5.64500,0.40524,3.86139,-0.49847,-1.78361,-0.90371,0.18650,-0.07551,0.17205,-0.10628,3.87965,-0.50782,-0.39007,-0.34140,10.00000,8.76660,0.49997,5.27762,-0.61444,3.49837,0.29038,-1.77925,0.90482,0.18121,0.07353,0.19687,0.04605,3.51811,0.29605,0.34106,0.36611,10.00000,8.76673,-0.50003
136.2040,6.16128,-0.32743,3.62628,-0.30161,-2.53500,0.02582,0.25505,-0.02318,0.22814,0.00085,3.64936,-0.30205,-0.05518,-0.06859,10.00000,9.46667,0.00006,5.66783,0.39564,3.88252,-0.50727,-1.78531,-0.90291,0.22825,-0.10478,0.18610,-0.10590,3.90204,-0.51641,-0.34423,-0.29795,10.00000,8.76660,0.49997,5.30022,-0.60605,3.51926,0.29817,-1.78096,0.90422,0.22828,0.07658,0.20472,0.05368,3.53964,0.30453,0.36726,0.38844,10.00000,8.76673,-0.50003
136.3020,6.18809,-0.33036,3.64857,-0.30418,-2.53951,0.02618,0.20810,-0.03000,0.22313,-0.00686,3.67118,-0.30531,-0.07098,-0.08566,10.00000,9.46667,0.00006,5.69226,0.38509,3.90149,-0.51516,-1.79077,-0.90026,0.17846,-0.08301,0.18419,-0.10018,3.92083,-0.52361,-0.29700,-0.25181,10.00000,8.76660,0.49997,5.32459,-0.59810,3.53710,0.30357,-1.78749,0.90167,0.17850,0.04198,0.19817,0.05076,3.55682,0.30967,0.39170,0.40859,10.00000,8.76673,-0.50003
136.4020,6.21156,-0.33440,3.66978,-0.30780,-2.54179,0.02660,0.20219,-0.03137,0.21789,-0.01299,3.69189,-0.30946,-0.09072,-0.10497,10.00000,9.46667,0.00006,5.71418,0.37580,3.92121,-0.52338,-1.79297,-0.89918,0.18745,-0.07068,0.18501,-0.09280,3.94063,-0.53100,-0.24416,-0.20122,10.00000,8.76660,0.49997,5.34704,-0.59209,3.55731,0.30911,-1.78973,0.90120,0.18376,0.05355,0.19457,0.05145,3.57663,0.31530,0.41432,0.42888,10.00000,8.76673,-0.50003
136.5040,6.23547,-0.33739,3.69169,-0.31059,-2.54378,0.02681,0.23639,-0.01922,0.22252,-0.01455,3.71417,-0.31241,-0.11377,-0.12663,10.00000,9.46667,0.00006,5.73705,0.36933,3.94209,-0.52920,-1.79496,-0.89853,0.22629,-0.05067,0.19533,-0.08227,3.96242,-0.53576,-0.19030,-0.15060,10.00000,8.76660,0.49997,5.36856,-0.58406,3.57707,0.31651,-1.79150,0.90057,0.20369,0.08699,0.19685,0.06034,3.59651,0.32348,0.43369,0.44742,10.00000,8.76673,-0.50003
